Magnitude,UTC Date,UTC Time,Sydney Date,Sydney Time,Latitude,Longitude,Approximate location,Depth (km),Solution finalised,EVENT ID,ORIGIN ID
6.0,1992-08-04,21:08:43,1992-08-05,07:08:43,-12.129,166.586,-,106.0,FINL,2164584,974531
6.0,1992-08-02,12:03:20,1992-08-02,22:03:20,-7.122,121.759,-,484.0,FINL,2165419,973860
6.0,1992-08-02,05:50:13,1992-08-02,15:50:13,-0.853,127.64,-,30.0,FINL,2165445,973766
6.2,1992-07-11,10:44:20,1992-07-11,20:44:20,-22.505,-178.393,-,0.0,FINL,2173961,965764
6.4,1992-06-25,06:30:51,1992-06-25,16:30:51,-28.301,-176.767,-,20.0,FINL,2180130,960310
6.1,1992-06-21,17:43:09,1992-06-22,03:43:09,-37.706,176.84,-,13.0,FINL,2181378,959097
5.9,1992-06-15,20:39:14,1992-06-16,06:39:14,-0.071,123.078,-,165.0,FINL,2183233,957427
5.9,1992-06-15,20:39:11,1992-06-16,06:39:11,-0.073,123.03,-,128.0,FINL,2274004,809338
5.8,1992-06-12,11:06:30,1992-06-12,21:06:30,2.617,125.687,-,79.0,FINL,2184495,809133
5.8,1992-06-12,11:06:30,1992-06-12,21:06:30,2.602,125.784,-,0.0,FINL,2184494,956220
5.8,1992-06-11,02:03:35,1992-06-11,12:03:35,1.077,124.115,-,28.0,FINL,2184871,809071
5.9,1992-06-10,02:13:45,1992-06-10,12:13:45,1.084,124.089,-,31.0,FINL,2185237,809029
5.8,1992-06-09,00:31:58,1992-06-09,10:31:58,-8.475,111.116,-,82.0,FINL,2185534,955261
5.9,1992-06-09,00:31:56,1992-06-09,10:31:56,-8.474,111.1,-,64.0,FINL,2185532,808983
5.9,1992-06-06,21:40:40,1992-06-07,07:40:40,1.068,124.04,-,18.0,FINL,2186180,808897
5.8,1992-06-06,21:40:40,1992-06-07,07:40:40,1.056,124.062,-,18.0,FINL,2299952,954676
5.9,1992-06-02,21:05:00,1992-06-03,07:05:00,-16.111,92.875,-,14.0,FINL,2187427,953453
5.8,1992-05-28,09:27:07,1992-05-28,19:27:07,-30.65,-178.162,-,27.0,FINL,2189575,808322
5.8,1992-05-28,09:27:04,1992-05-28,19:27:04,-30.642,-178.149,-,10.0,FINL,2189573,951425
5.8,1992-05-27,22:30:35,1992-05-28,08:30:35,-41.616,173.727,-,85.0,FINL,2189748,808292
6.1,1992-05-27,06:05:45,1992-05-27,16:05:45,-11.328,165.113,-,26.0,FINL,2190098,951023
6.2,1992-05-27,05:13:39,1992-05-27,15:13:39,-11.113,165.219,"Santa Cruz Islands, Solomon islands.",23.0,FINL,2190079,951009
6.0,1992-05-23,08:40:00,1992-05-23,18:40:00,-18.45,-174.587,-,33.0,FINL,2191401,949804
6.1,1992-05-22,21:40:37,1992-05-23,07:40:37,-3.542,144.132,-,33.0,FINL,2191548,949657
5.8,1992-05-21,14:09:03,1992-05-22,00:09:03,-6.175,147.236,-,48.0,FINL,2192158,807847
6.3,1992-05-17,10:15:33,1992-05-17,20:15:33,7.207,126.796,Philippines.,51.0,FINL,2194067,947464
7.0,1992-05-17,09:49:18,1992-05-17,19:49:18,7.301,126.75,-,33.0,FINL,2194057,947458
6.2,1992-05-15,07:05:05,1992-05-15,17:05:05,-6.087,147.572,-,61.0,FINL,2194758,946773
6.5,1992-05-12,18:05:42,1992-05-13,04:05:42,-16.527,-172.343,-,15.0,FINL,2210717,945995
5.9,1992-05-04,08:45:01,1992-05-04,18:45:01,-6.762,130.229,-,86.0,FINL,2198206,806849
5.8,1992-05-04,08:45:00,1992-05-04,18:45:00,-6.761,130.233,-,73.0,FINL,2198204,943589
6.4,1992-04-18,09:16:52,1992-04-18,19:16:52,-5.454,103.001,-,29.0,FINL,2130502,805843
6.4,1992-04-18,09:16:52,1992-04-18,19:16:52,-5.458,102.94,-,26.0,FINL,2130500,938879
5.8,1992-04-08,13:36:56,1992-04-08,23:36:56,-16.784,168.31,-,14.0,FINL,2133397,805338
5.8,1992-04-08,13:36:56,1992-04-08,23:36:56,-16.776,168.3,-,14.0,FINL,2123858,936147
5.9,1992-04-07,22:47:29,1992-04-08,08:47:29,-16.867,168.129,-,16.0,FINL,2133570,805318
5.9,1992-04-07,22:47:29,1992-04-08,08:47:29,-16.878,168.122,-,16.0,FINL,2133568,936005
5.9,1992-04-07,03:37:02,1992-04-07,13:37:02,-4.172,131.005,-,53.0,FINL,2133854,805287
6.0,1992-04-05,11:46:35,1992-04-05,21:46:35,-11.938,166.324,-,49.0,FINL,2134496,805189
5.9,1992-04-05,11:46:35,1992-04-05,21:46:35,-11.915,166.301,-,48.0,FINL,2125812,935249
6.5,1992-04-03,03:19:54,1992-04-03,13:19:54,-5.698,151.138,-,48.0,FINL,2135111,934593
6.2,1992-03-13,17:50:03,1992-03-14,03:50:03,-9.215,152.338,-,46.0,FINL,2141934,928320
6.1,1992-03-11,19:43:00,1992-03-12,05:43:00,-3.381,146.624,-,28.0,FINL,2142497,927790
6.1,1992-03-07,18:37:12,1992-03-08,04:37:12,-3.466,146.404,-,15.0,FINL,2143609,926663
6.5,1992-03-04,03:49:54,1992-03-04,13:49:54,-3.02,147.916,-,19.0,FINL,648374,925762
5.8,1992-03-03,01:18:34,1992-03-03,11:18:34,-14.442,167.168,-,177.0,FINL,2145091,925321
5.9,1992-03-03,01:18:31,1992-03-03,11:18:31,-14.384,167.179,-,148.0,FINL,2145089,803460
6.6,1992-02-27,20:05:23,1992-02-28,07:05:23,-6.191,147.576,-,39.0,FINL,2146463,803238
5.8,1992-02-21,14:42:29,1992-02-22,01:42:29,-6.228,147.613,-,55.0,FINL,2147906,802986
6.7,1992-02-13,01:29:13,1992-02-13,12:29:13,-15.903,166.257,-,10.0,FINL,2150284,920545
6.5,1992-02-06,01:12:38,1992-02-06,12:12:38,-5.712,103.13,-,0.0,FINL,2152489,918529
6.5,1992-02-02,00:31:33,1992-02-02,11:31:33,-51.221,139.049,-,5.0,FINL,2153625,-12632
6.2,1992-02-02,00:31:30,1992-02-02,11:31:30,-51.67,139.592,-,10.0,FINL,2153621,917481
6.2,1992-02-02,00:22:09,1992-02-02,11:22:09,-51.269,138.862,-,5.0,FINL,2153618,-12631
5.9,1992-02-02,00:22:05,1992-02-02,11:22:05,-51.654,139.406,-,10.0,FINL,2153617,802079
5.9,1992-02-02,00:22:05,1992-02-02,11:22:05,-51.851,139.522,-,12.0,FINL,2153615,917476
5.8,1992-01-13,11:58:25,1992-01-13,22:58:25,1.35,127.384,-,141.0,FINL,2158659,912802
6.0,1992-01-13,11:58:23,1992-01-13,22:58:23,1.342,127.373,-,113.0,FINL,2158657,801242
6.0,1991-12-29,18:39:10,1991-12-30,05:39:10,-4.416,132.765,-,0.0,FINL,2340503,903760
6.0,1991-12-17,03:41:09,1991-12-17,14:41:09,-62.43,155.015,-,10.0,FINL,559089,900608
6.4,1991-12-11,20:39:40,1991-12-12,07:39:40,-23.39,171.018,-,45.0,FINL,560874,898998
6.0,1991-12-03,10:33:40,1991-12-03,21:33:40,-26.457,178.702,-,562.0,FINL,563092,897010
5.9,1991-11-21,12:38:24,1991-11-21,23:38:24,5.837,126.879,-,42.0,FINL,566151,894217
6.0,1991-11-20,09:23:10,1991-11-20,20:23:10,-36.501,178.328,-,85.0,FINL,566366,893976
6.4,1991-11-13,11:12:15,1991-11-13,22:12:15,8.378,126.409,-,57.0,FINL,673238,892453
5.9,1991-11-07,09:21:22,1991-11-07,20:21:22,-7.301,128.591,-,124.0,FINL,569513,891179
5.8,1991-11-05,06:56:02,1991-11-05,17:56:02,-6.229,146.437,-,101.0,FINL,569916,890816
6.4,1991-11-01,16:23:22,1991-11-02,03:23:22,-30.253,-177.987,-,21.0,FINL,570709,890031
6.3,1991-10-30,10:35:46,1991-10-30,21:35:46,-15.331,-173.187,-,0.0,FINL,571314,889536
5.8,1991-10-18,17:22:53,1991-10-19,03:22:53,-24.263,-177.536,-,188.0,FINL,574745,886492
5.9,1991-10-17,09:05:14,1991-10-17,19:05:14,-15.245,-173.541,-,0.0,FINL,575178,886154
5.8,1991-10-15,16:18:00,1991-10-16,02:18:00,-6.5,130.033,-,129.0,FINL,575496,885809
6.1,1991-10-14,16:55:53,1991-10-15,02:55:53,-9.018,158.36,-,19.0,FINL,575735,885548
6.4,1991-10-14,16:16:54,1991-10-15,02:16:54,-9.039,158.632,-,9.0,FINL,575726,885539
6.2,1991-10-14,15:58:14,1991-10-15,01:58:14,-9.111,158.47,Solomon Islands.,35.0,FINL,575720,885532
6.0,1991-10-12,16:26:24,1991-10-13,02:26:24,-13.734,166.686,-,41.0,FINL,576148,885119
6.3,1991-09-30,00:21:47,1991-09-30,10:21:47,-20.905,-178.574,-,580.0,FINL,579136,882315
6.6,1991-09-28,20:26:57,1991-09-29,06:26:57,-5.804,150.967,-,38.0,FINL,579357,882059
5.9,1991-08-26,20:54:20,1991-08-27,06:54:20,6.882,94.547,-,6.0,FINL,587626,874470
5.9,1991-08-15,13:36:01,1991-08-15,23:36:01,-16.1,167.966,-,192.0,FINL,672318,871976
6.5,1991-08-14,19:15:03,1991-08-15,05:15:03,-13.581,167.606,-,12.0,FINL,590733,871746
6.3,1991-08-08,02:09:44,1991-08-08,12:09:44,1.039,122.668,-,12.0,FINL,592312,870344
5.9,1991-08-06,02:17:32,1991-08-06,12:17:32,3.858,95.411,-,27.0,FINL,592771,869932
5.8,1991-07-23,13:25:48,1991-07-23,23:25:48,3.808,95.96,-,61.0,FINL,594735,868387
5.8,1991-07-21,22:59:13,1991-07-22,08:59:13,3.03,128.491,-,74.0,FINL,595124,867992
6.5,1991-07-04,11:43:10,1991-07-04,21:43:10,-8.093,124.681,-,29.0,FINL,599651,863885
6.1,1991-07-02,05:14:27,1991-07-02,15:14:27,-1.098,99.828,-,29.0,FINL,600162,863329
7.0,1991-06-20,05:18:55,1991-06-20,15:18:55,1.192,122.822,-,56.0,FINL,603068,860647
6.1,1991-06-09,07:45:03,1991-06-09,17:45:03,-20.252,-176.191,-,0.0,FINL,606275,857868
5.9,1991-06-07,11:51:24,1991-06-07,21:51:24,-7.11,122.758,-,505.0,FINL,606630,857434
5.9,1991-05-31,05:28:07,1991-05-31,15:28:07,-6.058,130.654,-,79.0,FINL,608560,855767
6.2,1991-05-21,11:00:21,1991-05-21,21:00:21,-7.518,126.533,-,32.0,FINL,611063,853457
6.0,1991-05-19,01:19:53,1991-05-19,11:19:53,1.38,123.117,-,59.0,FINL,611493,852951
6.7,1991-05-19,00:58:01,1991-05-19,10:58:01,1.154,122.976,-,31.0,FINL,671464,852943
5.8,1991-05-17,02:31:26,1991-05-17,12:31:26,-4.364,142.729,-,62.0,FINL,612206,852415
6.0,1991-04-24,04:57:20,1991-04-24,14:57:20,9.075,126.777,-,57.0,FINL,618573,846452
5.9,1991-04-19,21:48:32,1991-04-20,07:48:32,-6.916,129.546,-,97.0,FINL,619927,845305
6.0,1991-04-19,11:25:36,1991-04-19,21:25:36,-14.971,-174.945,-,0.0,FINL,619971,845197
6.6,1991-04-06,14:34:21,1991-04-07,00:34:21,-15.004,-175.52,-,21.0,FINL,623119,842297
5.9,1991-04-01,05:25:27,1991-04-01,15:25:27,-4.914,152.012,-,91.0,FINL,624607,840989
5.8,1991-03-05,22:35:50,1991-03-06,08:35:50,-3.931,102.404,-,78.0,FINL,631375,834798
6.0,1991-03-03,15:20:24,1991-03-04,01:20:24,-21.862,-175.053,-,16.0,FINL,631838,834317
6.6,1991-02-18,02:37:28,1991-02-18,13:37:28,8.909,126.506,-,50.0,FINL,635327,831176
6.2,1991-02-09,16:30:32,1991-02-10,03:30:32,-9.828,159.164,-,10.0,FINL,637246,829404
6.3,1991-02-09,16:18:58,1991-02-10,03:18:58,-9.915,159.131,Solomon Islands.,10.0,FINL,637237,829399
6.0,1991-02-09,02:08:49,1991-02-09,13:08:49,-15.579,-177.025,-,28.0,FINL,637414,829262
5.9,1991-01-28,12:58:45,1991-01-28,23:58:45,-41.942,171.656,-,6.0,FINL,640266,826686
5.9,1991-01-25,17:40:20,1991-01-26,04:40:20,-2.184,139.207,-,73.0,FINL,641108,825999
5.9,1991-01-25,17:38:36,1991-01-26,04:38:36,-2.139,139.025,-,22.0,FINL,641100,825995
5.8,1991-01-19,22:56:27,1991-01-20,09:56:27,-5.611,148.308,-,175.0,FINL,642411,824812
6.2,1991-01-18,10:45:18,1991-01-18,21:45:18,-51.175,139.389,-,10.0,FINL,642777,824412
5.9,1991-01-09,15:08:52,1991-01-10,02:08:52,-5.363,151.844,-,21.0,FINL,645110,822410
6.0,1991-01-08,22:04:09,1991-01-09,09:04:09,-18.071,-173.543,-,0.0,FINL,645212,822280
6.0,1991-01-03,13:29:17,1991-01-04,00:29:17,-7.143,148.469,-,23.0,FINL,646756,820958
6.0,1991-01-03,13:18:49,1991-01-04,00:18:49,-7.162,148.556,-,14.0,FINL,646749,820953
6.5,1990-12-30,19:14:20,1990-12-31,06:14:20,-5.103,150.98,-,191.0,FINL,233141,784010
6.0,1990-12-29,13:23:54,1990-12-30,00:23:54,8.281,94.067,-,16.0,FINL,233561,783602
6.2,1990-12-21,05:29:28,1990-12-21,16:29:28,-20.509,-174.071,-,13.0,FINL,235775,781105
6.0,1990-12-13,12:26:43,1990-12-13,23:26:43,1.151,124.061,-,63.0,FINL,237636,779185
5.9,1990-12-11,14:41:42,1990-12-12,01:41:42,-15.39,-173.125,-,13.0,FINL,238131,778723
5.8,1990-12-10,09:34:31,1990-12-10,20:34:31,-5.924,142.268,-,21.0,FINL,238358,778471
5.8,1990-11-22,20:49:11,1990-11-23,07:49:11,-5.6,150.983,-,66.0,FINL,242065,774403
6.8,1990-11-15,02:34:30,1990-11-15,13:34:30,3.894,97.405,-,29.0,FINL,243602,772737
6.0,1990-10-25,11:01:40,1990-10-25,21:01:40,8.325,126.522,-,63.0,FINL,247787,768278
6.6,1990-10-15,01:35:41,1990-10-15,11:35:41,-2.221,92.232,-,9.0,FINL,249708,766226
5.9,1990-10-10,05:54:54,1990-10-10,15:54:54,-23.481,179.006,-,553.0,FINL,250740,765056
5.8,1990-10-02,15:06:44,1990-10-03,01:06:44,-23.992,-174.66,-,9.0,FINL,252422,763152
5.9,1990-09-28,19:44:50,1990-09-29,05:44:50,-13.609,167.046,-,208.0,FINL,253252,762331
6.1,1990-09-23,17:54:03,1990-09-24,03:54:03,-17.722,167.61,-,10.0,FINL,254398,761090
6.0,1990-09-17,13:47:26,1990-09-17,23:47:26,-53.17,159.638,-,10.0,FINL,255328,759987
5.8,1990-09-02,13:05:07,1990-09-02,23:05:07,-3.167,148.221,-,23.0,FINL,258435,756661
5.8,1990-08-27,15:17:13,1990-08-28,01:17:13,-6.856,125.499,-,529.0,FINL,259742,755272
6.0,1990-08-25,15:47:52,1990-08-26,01:47:52,0.544,126.07,-,2.0,FINL,260230,754775
6.0,1990-08-18,18:52:39,1990-08-19,04:52:39,7.563,93.999,-,38.0,FINL,261623,753193
6.8,1990-08-17,13:07:18,1990-08-17,23:07:18,-11.161,161.967,-,46.0,FINL,231819,752914
6.3,1990-08-12,21:25:24,1990-08-13,07:25:24,-19.48,169.122,-,164.0,FINL,262976,751712
5.9,1990-08-10,17:47:38,1990-08-11,03:47:38,-19.777,-177.413,-,383.0,FINL,263452,751212
5.8,1990-08-10,15:44:29,1990-08-11,01:44:29,0.344,126.197,-,37.0,FINL,263579,751184
5.8,1990-08-10,05:37:51,1990-08-10,15:37:51,-20.19,168.302,-,44.0,FINL,263632,751075
6.4,1990-07-27,12:38:01,1990-07-27,22:38:01,-15.396,167.425,-,146.0,FINL,266687,747724
5.8,1990-07-22,09:26:15,1990-07-22,19:26:15,-23.594,-179.914,-,533.0,FINL,267972,746350
6.0,1990-07-17,17:53:06,1990-07-18,03:53:06,-37.25,177.442,-,12.0,FINL,269381,744914
5.9,1990-07-10,03:18:00,1990-07-10,13:18:00,-10.364,161.118,-,79.0,FINL,271293,742727
5.9,1990-06-26,12:08:30,1990-06-26,22:08:30,-21.997,-179.5,-,598.0,FINL,274237,739579
6.3,1990-06-23,21:38:19,1990-06-24,07:38:19,-21.552,-176.494,-,192.0,FINL,274796,738980
6.0,1990-06-23,05:01:44,1990-06-23,15:01:44,-0.604,146.47,-,24.0,FINL,274935,738779
6.4,1990-06-07,09:25:19,1990-06-07,19:25:19,-3.533,144.452,-,29.0,FINL,278296,735221
5.8,1990-05-25,02:03:27,1990-05-25,12:03:27,-2.914,130.319,-,15.0,FINL,281104,732178
6.4,1990-05-24,20:09:23,1990-05-25,06:09:23,-7.363,120.364,-,589.0,FINL,281187,732097
5.8,1990-05-20,07:32:39,1990-05-20,17:32:39,-18.205,-175.197,-,259.0,FINL,282200,731121
6.2,1990-05-13,04:23:10,1990-05-13,14:23:10,-40.279,176.046,-,24.0,FINL,283646,729471
6.3,1990-05-02,22:50:32,1990-05-03,08:50:32,-5.648,150.145,-,103.0,FINL,286107,726850
6.1,1990-04-19,12:40:41,1990-04-19,22:40:41,1.102,123.47,-,45.0,FINL,289341,723377
6.2,1990-04-18,18:33:03,1990-04-19,04:33:03,1.295,123.043,-,47.0,FINL,289451,723160
7.3,1990-04-18,13:39:20,1990-04-18,23:39:20,1.219,122.916,-,0.0,FINL,196562,723016
5.8,1990-04-09,09:31:11,1990-04-09,19:31:11,-25.794,-176.02,-,27.0,FINL,196528,721055
5.8,1990-04-06,16:31:33,1990-04-07,02:31:33,-26.095,-175.942,-,30.0,FINL,292241,720200
5.9,1990-04-06,14:31:46,1990-04-07,00:31:46,-21.568,-174.224,-,29.0,FINL,292356,720152
6.2,1990-03-21,16:46:01,1990-03-22,02:46:01,-31.158,-179.117,-,109.0,FINL,295645,716478
7.0,1990-03-05,16:38:12,1990-03-06,02:38:12,-18.305,168.089,-,21.0,FINL,299072,712929
6.7,1990-03-03,12:44:22,1990-03-03,23:44:22,-22.399,174.17,-,33.0,FINL,299458,712481
6.2,1990-03-03,12:34:59,1990-03-03,23:34:59,-21.559,175.749,-,39.0,FINL,196263,712477
7.4,1990-03-03,12:16:27,1990-03-03,23:16:27,-22.071,175.164,-,33.0,FINL,299447,712473
5.9,1990-02-24,19:13:14,1990-02-25,06:13:14,-15.532,-175.234,-,33.0,FINL,300728,711073
6.7,1990-02-19,06:48:10,1990-02-19,17:48:10,-15.473,166.397,-,12.0,FINL,302109,709535
6.3,1990-02-19,05:34:37,1990-02-19,16:34:37,-40.363,176.084,-,25.0,FINL,302235,709502
5.8,1990-02-18,12:22:01,1990-02-18,23:22:01,-5.553,149.356,-,171.0,FINL,302254,709353
5.8,1990-02-10,03:54:46,1990-02-10,14:54:46,-42.35,172.696,-,11.0,FINL,303954,707569
5.9,1990-02-10,03:27:39,1990-02-10,14:27:39,-42.328,172.782,-,0.0,FINL,303932,707548
6.5,1990-02-08,07:47:00,1990-02-08,18:47:00,9.744,124.646,-,33.0,FINL,304338,707115
6.6,1990-02-08,07:15:28,1990-02-08,18:15:28,9.747,124.703,-,1.0,FINL,304479,707099
5.8,1990-02-04,07:58:10,1990-02-04,18:58:10,-10.239,110.289,-,20.0,FINL,305105,706325
6.0,1990-01-22,17:26:12,1990-01-23,04:26:12,3.919,96.128,-,53.0,FINL,195905,703922
5.9,1990-01-18,12:45:23,1990-01-18,23:45:23,-30.169,-177.725,-,13.0,FINL,308090,703088
5.8,1990-01-14,21:03:59,1990-01-15,08:03:59,-29.885,-177.42,-,31.0,FINL,308858,702380
5.8,1990-01-06,21:44:56,1990-01-07,08:44:56,-10.644,92.974,-,15.0,FINL,310451,700644
5.9,1990-01-05,10:10:21,1990-01-05,21:10:21,-8.707,106.554,-,29.0,FINL,310689,700393
6.3,1990-01-04,05:32:19,1990-01-04,16:32:19,-15.422,-172.909,-,43.0,FINL,310770,700147
6.5,1989-12-30,23:18:51,1989-12-31,10:18:51,-3.412,145.954,-,33.0,FINL,195736,699361
6.5,1989-12-30,23:15:35,1989-12-31,10:15:35,-3.395,146.277,-,32.0,FINL,311634,699355
5.8,1989-12-25,19:50:20,1989-12-26,06:50:20,1.692,127.221,-,117.0,FINL,312503,698364
5.8,1989-12-20,08:35:20,1989-12-20,19:35:20,8.193,126.855,-,39.0,FINL,313685,697138
6.4,1989-12-20,00:08:20,1989-12-20,11:08:20,8.109,126.836,-,21.0,FINL,313721,697017
5.9,1989-12-15,18:53:39,1989-12-16,05:53:39,8.38,126.515,-,50.0,FINL,314729,695839
7.1,1989-12-15,18:43:46,1989-12-16,05:43:46,8.318,126.724,-,24.0,FINL,314883,695831
5.8,1989-12-12,08:33:56,1989-12-12,19:33:56,-4.669,130.879,-,0.0,FINL,315332,695258
6.1,1989-12-09,20:38:12,1989-12-10,07:38:12,0.19,123.441,-,196.0,FINL,315812,694697
5.9,1989-12-07,13:38:45,1989-12-08,00:38:45,-6.436,146.4,-,106.0,FINL,316215,694290
5.8,1989-12-06,05:19:46,1989-12-06,16:19:46,-6.193,130.465,-,103.0,FINL,316596,693996
5.8,1989-12-03,21:32:20,1989-12-04,08:32:20,-57.673,148.259,-,10.0,FINL,229635,693547
5.9,1989-11-25,07:49:44,1989-11-25,18:49:44,-2.176,138.881,-,26.0,FINL,318474,691864
5.8,1989-11-24,00:35:09,1989-11-24,11:35:09,1.0,126.024,-,41.0,FINL,318666,691578
5.8,1989-11-21,14:37:39,1989-11-22,01:37:39,-50.178,162.604,-,10.0,FINL,319161,691058
6.1,1989-11-06,20:52:21,1989-11-07,07:52:21,-11.294,162.397,-,43.0,FINL,321953,688129
6.9,1989-10-27,21:04:54,1989-10-28,07:04:54,-11.007,162.326,-,45.0,FINL,324669,685088
6.0,1989-10-18,11:40:53,1989-10-18,21:40:53,-10.191,161.05,-,77.0,FINL,326809,682799
5.8,1989-10-17,16:27:53,1989-10-18,02:27:53,-4.004,152.425,-,24.0,FINL,327099,682444
5.8,1989-10-15,10:05:05,1989-10-15,20:05:05,-60.298,150.018,-,10.0,FINL,327526,682036
6.1,1989-09-25,14:17:52,1989-09-26,00:17:52,-20.381,169.241,-,78.0,FINL,330880,678322
6.0,1989-09-14,19:10:29,1989-09-15,05:10:29,1.662,127.366,-,141.0,FINL,332950,676067
6.1,1989-09-04,14:57:28,1989-09-05,00:57:28,-33.129,-178.746,-,0.0,FINL,334721,674168
5.9,1989-09-04,05:20:55,1989-09-04,15:20:55,-4.245,136.69,-,9.0,FINL,334791,674086
5.9,1989-08-14,18:12:42,1989-08-15,04:12:42,-18.967,176.622,-,45.0,FINL,338427,670124
5.9,1989-08-14,17:51:11,1989-08-15,03:51:11,-19.039,176.632,-,54.0,FINL,338422,670121
5.8,1989-08-12,00:40:09,1989-08-12,10:40:09,0.801,126.829,-,46.0,FINL,339064,669592
5.9,1989-08-01,00:18:04,1989-08-01,10:18:04,-4.491,138.971,-,14.0,FINL,341256,667136
6.2,1989-07-31,17:07:27,1989-08-01,03:07:27,-7.976,121.238,-,14.0,FINL,341364,667079
6.3,1989-07-22,05:02:14,1989-07-22,15:02:14,2.306,128.226,-,170.0,FINL,342954,665320
5.8,1989-07-20,06:27:26,1989-07-20,16:27:26,5.074,95.66,-,93.0,FINL,343239,664938
6.3,1989-07-14,20:42:46,1989-07-15,06:42:46,-8.041,125.161,-,52.0,FINL,344272,663898
6.2,1989-05-31,05:54:20,1989-05-31,15:54:20,-45.161,167.076,-,14.0,FINL,354977,652061
6.2,1989-05-28,15:52:54,1989-05-29,01:52:54,-50.985,159.626,-,10.0,FINL,355483,651559
5.9,1989-05-25,08:06:32,1989-05-25,18:06:32,-5.829,148.299,-,113.0,FINL,356186,650844
5.9,1989-05-23,17:11:42,1989-05-24,03:11:42,-51.875,160.566,-,10.0,FINL,356590,650437
6.4,1989-05-23,10:54:46,1989-05-23,20:54:46,-52.371,160.642,"Landslides on Macquarie Is, where it was strongly felt.",10.0,FINL,356521,650370
5.9,1989-05-20,16:01:43,1989-05-21,02:01:43,-30.575,-178.273,-,29.0,FINL,357176,649683
5.8,1989-05-15,23:34:33,1989-05-16,09:34:33,-9.803,159.526,-,22.0,FINL,357958,648792
6.6,1989-05-14,00:59:48,1989-05-14,10:59:48,-30.616,-178.387,-,28.0,FINL,358361,648403
5.8,1989-04-28,17:38:25,1989-04-29,03:38:25,-4.33,101.392,-,21.0,FINL,361645,644871
5.8,1989-04-20,07:54:03,1989-04-20,17:54:03,-7.776,107.936,-,33.0,FINL,363565,642736
5.8,1989-04-19,00:08:19,1989-04-19,10:08:19,-31.366,-177.787,-,11.0,FINL,363798,642468
5.8,1989-04-18,12:33:52,1989-04-18,22:33:52,-23.86,179.937,-,527.0,FINL,363861,642363
5.8,1989-04-06,08:05:56,1989-04-06,18:05:56,-19.252,168.97,-,167.0,FINL,366334,639815
5.8,1989-03-30,20:39:23,1989-03-31,06:39:23,-19.447,-175.878,-,173.0,FINL,367176,638808
6.2,1989-03-11,05:05:01,1989-03-11,16:05:01,-17.818,-174.783,-,0.0,FINL,370850,634793
5.8,1989-03-08,11:44:31,1989-03-08,22:44:31,1.01,126.223,-,30.0,FINL,371307,634269
6.0,1989-02-27,23:39:10,1989-02-28,10:39:10,2.346,128.008,-,49.0,FINL,373054,632532
6.6,1989-02-25,11:26:33,1989-02-25,22:26:33,-30.017,-177.91,-,19.0,FINL,373435,632069
6.3,1989-02-14,06:20:19,1989-02-14,17:20:19,-10.474,161.379,-,21.0,FINL,375680,629645
6.1,1989-02-13,23:58:18,1989-02-14,10:58:18,-1.298,127.549,-,55.0,FINL,375641,629603
6.8,1989-02-10,11:15:23,1989-02-10,22:15:23,2.295,126.783,-,0.0,FINL,376529,628754
5.9,1989-02-04,22:10:40,1989-02-05,09:10:40,-4.649,153.071,-,68.0,FINL,193204,627842
6.3,1989-01-17,00:35:24,1989-01-17,11:35:24,-6.17,148.989,-,47.0,FINL,380978,623826
6.4,1989-01-10,05:54:58,1989-01-10,16:54:58,-3.153,130.613,-,29.0,FINL,382207,622564
5.9,1989-01-02,01:52:08,1989-01-02,12:52:08,-18.625,-174.565,-,0.0,FINL,383818,620793
6.1,1988-12-16,09:57:17,1988-12-16,20:57:17,-29.825,-177.91,-,0.0,FINL,386437,180363
6.1,1988-12-05,16:05:32,1988-12-06,03:05:32,-15.307,-173.523,-,0.0,FINL,388375,178352
6.2,1988-11-25,08:35:41,1988-11-25,19:35:41,-47.925,99.474,-,10.0,FINL,389966,176526
5.9,1988-11-20,09:11:09,1988-11-20,20:11:09,-47.834,99.74,-,10.0,FINL,390915,175676
6.5,1988-11-14,02:15:38,1988-11-14,13:15:38,-3.559,150.328,-,33.0,FINL,391713,174678
5.9,1988-11-07,23:15:36,1988-11-08,10:15:36,1.527,126.365,-,22.0,FINL,392622,173751
6.5,1988-11-07,03:50:01,1988-11-07,14:50:01,-22.19,175.01,-,22.0,FINL,392761,173586
5.8,1988-11-05,12:15:51,1988-11-05,23:15:51,-22.056,170.166,-,44.0,FINL,393200,173216
6.3,1988-10-10,18:20:25,1988-10-11,04:20:25,-28.586,-177.57,-,28.0,FINL,397764,168133
6.7,1988-10-08,04:46:25,1988-10-08,14:46:25,-18.82,-172.408,-,0.0,FINL,398246,167667
6.0,1988-10-04,15:37:56,1988-10-05,01:37:56,-3.532,150.452,-,20.0,FINL,398701,167132
5.8,1988-08-27,16:30:17,1988-08-28,02:30:17,-15.871,-172.06,-,28.0,FINL,404207,161139
6.0,1988-08-17,01:59:07,1988-08-17,11:59:07,-7.693,107.157,-,27.0,FINL,406085,159161
6.0,1988-08-10,13:11:21,1988-08-10,23:11:21,-14.946,167.282,-,147.0,FINL,407427,157719
5.8,1988-08-10,04:56:41,1988-08-10,14:56:41,-10.186,160.79,-,47.0,FINL,407497,157635
